id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augmentation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,score_revenu,score_environnement_travail,score_mobilite_externe,score_mobilite_interne,score_equilibre_pro_perso
1787,37,M,4189,Marie(e),Commercial,Cadre Commercial,1,5,5,2,2,2,2,2,1,3,Non,14,Non,2,2,9,2,Marketing,Occasionnel,0,3,45.6,21.76,100.0,40.0,72.02
1789,46,M,19328,Divorce(e),Consulting,Directeur Technique,7,24,2,1,3,3,5,4,3,3,Oui,17,Non,1,3,2,4,Transformation Digitale,Occasionnel,2,2,74.58,71.18,8.33,50.0,53.27
1790,36,M,8321,Marie(e),Consulting,Manager,7,15,12,8,4,3,3,1,4,3,Oui,13,Non,1,1,10,3,Infra & Cloud,Occasionnel,5,7,39.42,64.12,80.0,66.67,46.13
1792,44,M,2342,Divorce(e),Consulting,Assistant de Direction,1,6,5,3,3,3,1,2,3,2,Oui,12,Oui,3,2,1,2,Transformation Digitale,Frequent,2,3,33.27,51.76,83.33,60.0,33.33
1794,37,M,4071,Divorce(e),Ressources Humaines,Ressources Humaines,2,19,10,0,3,3,2,2,3,2,Non,13,Non,0,4,8,2,Autre,Occasionnel,4,7,34.24,54.12,52.63,0.0,64.58
1797,35,M,5813,Celibataire,Commercial,Cadre Commercial,1,10,10,7,3,3,2,4,4,3,Oui,18,Oui,0,2,27,3,Infra & Cloud,Occasionnel,7,7,42.45,84.12,100.0,70.0,30.95
1798,33,M,3143,Marie(e),Consulting,Assistant de Direction,6,14,10,8,4,4,1,1,2,3,Non,19,Non,1,1,8,4,Infra & Cloud,Occasionnel,7,6,40.17,43.53,71.43,80.0,72.92
1799,28,M,2044,Marie(e),Consulting,Assistant de Direction,1,5,5,3,3,3,1,4,3,4,Non,11,Non,1,6,1,3,Infra & Cloud,Occasionnel,0,3,34.8,71.76,100.0,60.0,87.5
1800,39,M,13464,Celibataire,Consulting,Directeur Technique,7,9,4,3,3,3,3,3,3,3,Non,21,Non,0,3,10,1,Transformation Digitale,Occasionnel,2,2,73.82,61.18,44.44,75.0,71.13
1801,46,M,7991,Celibataire,Commercial,Cadre Commercial,8,6,2,2,2,2,2,2,3,3,Non,15,Non,0,3,26,2,Infra & Cloud,Aucun,2,2,50.16,41.18,33.33,100.0,69.35
1802,40,F,3377,Marie(e),Consulting,Consultant,4,7,4,3,3,3,1,1,4,2,Non,17,Non,1,5,2,2,Infra & Cloud,Occasionnel,0,2,51.26,51.18,57.14,75.0,69.94
1803,42,M,5538,Marie(e),Consulting,Manager,5,10,0,0,2,4,2,1,3,2,Non,18,Non,2,2,13,3,Transformation Digitale,Occasionnel,0,0,57.37,30.0,0.0,0.0,60.12
1804,35,M,5762,Divorce(e),Consulting,Tech Lead,2,15,7,7,2,3,2,4,3,3,Non,14,Non,1,6,2,2,Transformation Digitale,Aucun,1,7,46.13,64.12,46.67,100.0,90.77
1805,38,M,2592,Divorce(e),Ressources Humaines,Ressources Humaines,5,13,11,10,1,3,1,2,4,3,Non,13,Non,3,3,2,3,Ressources Humaines,Aucun,3,8,33.87,44.71,84.62,90.91,90.77
1807,34,M,5346,Marie(e),Consulting,Consultant,4,11,7,1,4,3,2,1,3,2,Non,17,Oui,1,3,9,4,Infra & Cloud,Frequent,0,7,54.68,54.12,63.64,14.29,51.19
1809,37,M,4213,Celibataire,Consulting,Tech Lead,1,10,10,3,4,3,2,1,2,1,Non,15,Oui,0,4,10,4,Transformation Digitale,Occasionnel,0,8,48.0,44.71,100.0,30.0,54.46
1812,39,M,4127,Divorce(e),Commercial,Cadre Commercial,2,7,2,1,3,3,2,4,4,3,Non,18,Non,1,6,20,3,Infra & Cloud,Frequent,2,2,50.52,81.18,28.57,50.0,49.7
1813,43,M,2438,Celibataire,Consulting,Assistant de Direction,4,7,3,2,1,3,1,3,3,2,Non,13,Non,0,2,9,3,Infra & Cloud,Aucun,1,2,38.0,41.18,42.86,66.67,76.19
1814,41,M,6870,Celibataire,Consulting,Manager,3,11,3,2,2,4,2,2,1,1,Non,12,Non,0,3,5,3,Infra & Cloud,Occasionnel,1,2,43.34,21.18,27.27,66.67,58.93
1815,41,F,10447,Divorce(e),Commercial,Cadre Commercial,0,23,22,14,3,3,3,3,4,4,Oui,13,Non,1,3,4,1,Marketing,Occasionnel,13,5,25.52,72.94,95.65,63.64,59.82
1816,30,F,9667,Celibataire,Consulting,Tech Lead,9,9,7,7,1,3,3,3,2,3,Non,14,Non,0,3,10,3,Transformation Digitale,Occasionnel,0,2,55.12,31.18,77.78,100.0,71.13
1818,26,F,2148,Marie(e),Ressources Humaines,Ressources Humaines,0,6,5,1,4,3,1,2,3,3,Oui,11,Oui,0,3,20,2,Transformation Digitale,Occasionnel,1,4,32.78,62.35,83.33,20.0,37.2
1821,46,F,8926,Marie(e),Consulting,Manager,4,13,9,7,4,3,2,2,4,4,Non,22,Oui,1,2,21,2,Transformation Digitale,Occasionnel,3,7,66.09,74.12,69.23,77.78,69.64
1822,40,F,6513,Divorce(e),Consulting,Manager,4,12,5,3,3,3,2,4,4,3,Non,17,Non,1,3,1,3,Infra & Cloud,Occasionnel,0,3,56.71,81.76,41.67,60.0,79.17
1823,34,M,6799,Marie(e),Commercial,Cadre Commercial,1,10,10,8,2,4,2,3,3,3,Non,21,Non,2,5,8,2,Entrepreunariat,Occasionnel,4,8,57.83,54.71,100.0,80.0,72.92
1824,58,M,16291,Divorce(e),Commercial,Senior Manager,4,37,16,9,2,3,4,2,4,2,Non,22,Non,1,0,2,3,Transformation Digitale,Aucun,14,14,54.68,58.24,43.24,56.25,82.44
1826,35,M,2705,Marie(e),Consulting,Consultant,0,6,5,4,2,1,1,3,2,4,Non,16,Non,1,2,23,4,Transformation Digitale,Occasionnel,0,3,47.73,41.76,83.33,80.0,67.86
1827,47,F,10333,Divorce(e),Consulting,Tech Lead,8,28,22,11,3,2,3,2,3,3,Oui,12,Non,1,4,4,3,Infra & Cloud,Occasionnel,14,10,20.76,55.88,78.57,50.0,51.49
1829,40,F,4448,Divorce(e),Consulting,Manager,2,15,7,4,2,3,2,1,2,3,Non,12,Non,1,3,12,3,Infra & Cloud,Occasionnel,7,7,25.93,24.12,46.67,57.14,69.35
1830,54,F,6854,Marie(e),Consulting,Assistant de Direction,4,14,7,1,4,3,2,4,2,2,Non,15,Non,1,2,7,4,Transformation Digitale,Occasionnel,1,7,50.39,74.12,50.0,14.29,65.48
1833,31,F,9637,Marie(e),Commercial,Cadre Commercial,2,9,3,2,1,3,3,1,4,3,Non,14,Non,2,3,7,4,Marketing,Frequent,2,2,50.66,31.18,33.33,66.67,61.31
1834,28,F,3591,Marie(e),Consulting,Assistant de Direction,1,3,3,2,3,3,1,1,3,3,Non,25,Non,1,3,1,3,Transformation Digitale,Occasionnel,1,2,68.29,41.18,100.0,66.67,79.17
1835,38,F,5405,Marie(e),Commercial,Representant Commercial,2,20,4,2,2,1,2,4,1,2,Oui,20,Non,2,4,2,4,Marketing,Occasionnel,0,3,61.85,41.76,20.0,50.0,44.94
1836,26,M,4684,Celibataire,Commercial,Cadre Commercial,1,5,5,3,3,3,2,4,1,3,Non,13,Non,0,4,10,3,Transformation Digitale,Occasionnel,1,2,41.9,51.18,100.0,60.0,71.13
1837,58,M,15787,Marie(e),Consulting,Directeur Technique,2,23,2,2,1,3,4,3,2,3,Oui,14,Non,0,3,15,4,Infra & Cloud,Frequent,2,2,61.35,31.18,8.7,100.0,29.17
1839,18,F,1514,Celibataire,Consulting,Assistant de Direction,1,0,0,0,2,3,1,3,3,1,Non,16,Non,0,4,14,3,Transformation Digitale,Aucun,0,0,45.66,50.0,0.0,0.0,63.39
1842,31,M,2956,Marie(e),Ressources Humaines,Ressources Humaines,0,2,1,0,4,4,1,1,3,3,Non,17,Oui,0,4,18,5,Ressources Humaines,Occasionnel,0,0,50.53,50.0,50.0,0.0,63.99
1844,29,M,2335,Divorce(e),Ressources Humaines,Ressources Humaines,4,4,2,2,1,2,1,1,4,3,Oui,15,Oui,3,3,13,3,Ressources Humaines,Occasionnel,2,0,40.33,30.0,50.0,100.0,43.45
1845,45,F,5154,Marie(e),Commercial,Cadre Commercial,4,10,8,7,3,3,2,3,2,4,Non,22,Non,2,3,2,4,Infra & Cloud,Aucun,5,7,55.13,54.12,80.0,87.5,99.11
1847,36,F,6962,Marie(e),Consulting,Assistant de Direction,4,15,1,0,4,3,2,2,4,3,Oui,22,Non,1,2,2,4,Autre,Occasionnel,0,0,69.27,70.0,6.67,0.0,53.27
1849,43,M,5675,Marie(e),Commercial,Cadre Commercial,1,7,7,7,1,3,2,4,3,3,Non,20,Non,1,5,2,4,Infra & Cloud,Frequent,7,7,46.92,54.12,100.0,100.0,65.77
1850,27,F,2379,Celibataire,Consulting,Consultant,0,6,5,4,4,3,1,4,3,2,Oui,14,Non,0,3,5,2,Infra & Cloud,Frequent,0,2,42.45,81.18,83.33,80.0,29.76
1852,29,M,3812,Marie(e),Consulting,Consultant,1,11,11,8,4,3,1,4,2,4,Non,13,Non,0,3,20,1,Transformation Digitale,Frequent,3,10,35.99,75.88,100.0,72.73,58.04
1853,32,M,4648,Celibataire,Commercial,Cadre Commercial,8,4,0,0,4,3,2,4,3,4,Non,13,Non,0,2,10,4,Marketing,Frequent,0,0,44.04,80.0,0.0,0.0,66.96
1854,42,M,2936,Marie(e),Consulting,Assistant de Direction,3,10,6,3,3,3,1,3,2,2,Non,22,Non,2,1,10,4,Entrepreunariat,Aucun,3,3,55.68,51.76,60.0,50.0,75.3
1856,47,F,2105,Celibataire,Consulting,Consultant,4,7,2,2,2,3,1,3,3,3,Non,12,Non,0,2,9,4,Infra & Cloud,Occasionnel,2,0,32.86,50.0,28.57,100.0,72.02
1857,46,M,8578,Divorce(e),Consulting,Tech Lead,3,12,9,8,4,3,3,4,3,2,Non,14,Non,1,4,2,2,Infra & Cloud,Occasionnel,4,7,44.42,84.12,75.0,88.89,69.94
1858,28,M,2706,Divorce(e),Ressources Humaines,Ressources Humaines,1,3,3,2,3,3,1,4,2,3,Non,15,Non,1,2,1,2,Infra & Cloud,Aucun,2,2,40.98,61.18,100.0,66.67,91.67
1859,29,M,6384,Divorce(e),Consulting,Manager,8,11,7,0,4,1,2,3,4,3,Non,17,Non,2,3,29,1,Infra & Cloud,Occasionnel,1,6,54.28,83.53,63.64,0.0,54.17
1860,42,M,3968,Celibataire,Consulting,Consultant,4,8,0,0,4,3,1,3,4,3,Non,13,Non,0,3,8,3,Infra & Cloud,Occasionnel,0,0,42.86,80.0,0.0,0.0,72.92
1862,32,M,9907,Celibataire,Commercial,Cadre Commercial,7,7,2,2,3,2,2,2,3,2,Oui,12,Oui,0,3,2,4,Marketing,Occasionnel,2,2,46.42,51.18,28.57,100.0,44.94
1863,46,F,13225,Divorce(e),Commercial,Cadre Commercial,2,25,19,17,1,4,4,1,4,3,Non,12,Non,1,5,3,3,Entrepreunariat,Occasionnel,2,8,52.19,34.71,76.0,89.47,77.38
1864,27,F,3540,Marie(e),Commercial,Representant Commercial,1,9,9,8,2,2,2,3,4,3,Non,21,Non,1,5,23,1,Transformation Digitale,Occasionnel,5,8,49.97,64.71,100.0,88.89,59.52
1865,29,M,2804,Marie(e),Ressources Humaines,Ressources Humaines,1,1,1,0,4,2,1,2,4,3,Non,11,Non,0,3,6,1,Transformation Digitale,Occasionnel,0,0,36.12,70.0,100.0,0.0,74.7
1866,43,F,19392,Marie(e),Consulting,Senior Manager,7,21,16,12,1,2,5,3,4,3,Non,13,Non,0,2,6,3,Transformation Digitale,Occasionnel,6,14,56.46,58.24,76.19,75.0,74.7
1867,48,M,19665,Marie(e),Consulting,Directeur Technique,4,29,22,10,4,2,5,2,4,3,Non,12,Non,0,3,10,3,Infra & Cloud,Occasionnel,12,9,41.38,75.29,75.86,45.45,71.13
1868,29,M,2439,Celibataire,Consulting,Assistant de Direction,1,1,1,0,4,2,1,4,2,2,Oui,24,Oui,0,3,24,2,Infra & Cloud,Frequent,1,0,63.93,70.0,100.0,0.0,12.8
1869,46,F,7314,Marie(e),Commercial,Cadre Commercial,5,14,8,7,3,3,3,2,3,3,Non,21,Oui,3,2,10,3,Infra & Cloud,Occasionnel,0,7,67.53,54.12,57.14,87.5,71.13
1870,27,F,4774,Marie(e),Consulting,Assistant de Direction,0,8,7,6,4,2,1,1,4,2,Non,19,Non,1,2,15,3,Infra & Cloud,Frequent,7,3,43.0,61.76,87.5,85.71,45.83
1871,39,M,3902,Divorce(e),Consulting,Assistant de Direction,8,7,2,2,4,3,2,4,2,3,Non,14,Non,3,2,19,4,Autre,Occasionnel,2,2,40.7,71.18,28.57,100.0,63.1
1873,55,M,2662,Marie(e),Consulting,Assistant de Direction,8,19,5,2,2,2,1,4,2,4,Non,20,Non,1,2,2,4,Entrepreunariat,Occasionnel,0,4,57.09,52.35,26.32,40.0,86.61
1875,28,F,2856,Marie(e),Commercial,Representant Commercial,1,1,1,0,2,3,1,2,4,3,Non,19,Non,1,3,3,3,Transformation Digitale,Occasionnel,0,0,55.07,50.0,100.0,0.0,77.38
1876,30,M,1081,Celibataire,Commercial,Representant Commercial,1,1,1,0,2,3,1,4,3,2,Non,13,Oui,0,3,9,3,Transformation Digitale,Occasionnel,0,0,37.84,60.0,100.0,0.0,63.69
1878,22,M,2472,Celibataire,Consulting,Assistant de Direction,1,1,1,0,4,3,1,2,1,3,Oui,23,Oui,0,2,7,1,Infra & Cloud,Occasionnel,0,0,63.83,40.0,100.0,0.0,48.81
1880,36,F,5673,Marie(e),Commercial,Cadre Commercial,1,10,10,9,2,2,2,3,1,3,Oui,13,Non,1,4,10,4,Entrepreunariat,Occasionnel,1,7,43.62,34.12,100.0,90.0,46.13
1881,31,M,4197,Divorce(e),Consulting,Consultant,1,10,10,8,2,3,2,3,1,3,Non,11,Non,1,2,20,3,Infra & Cloud,Occasionnel,0,2,38.54,31.18,100.0,80.0,62.2
1882,34,M,9713,Marie(e),Commercial,Cadre Commercial,2,9,5,3,3,3,3,4,4,3,Oui,13,Non,3,3,4,3,Infra & Cloud,Occasionnel,1,0,50.64,80.0,55.56,60.0,51.49
1883,29,M,2062,Celibataire,Consulting,Consultant,3,11,3,2,4,3,1,1,2,3,Non,14,Non,0,2,7,3,Infra & Cloud,Occasionnel,1,2,39.7,41.18,27.27,66.67,73.81
1885,37,M,4284,Marie(e),Consulting,Assistant de Direction,5,16,5,3,4,3,2,1,3,3,Oui,22,Non,1,2,7,4,Transformation Digitale,Occasionnel,0,4,64.62,52.35,31.25,60.0,48.81
1886,35,F,4788,Marie(e),Consulting,Tech Lead,0,4,3,2,4,2,2,2,4,3,Oui,11,Non,0,2,16,2,Autre,Occasionnel,0,2,39.57,71.18,75.0,66.67,40.77
1888,45,F,5906,Marie(e),Consulting,Tech Lead,0,10,9,8,2,2,2,4,4,2,Non,13,Non,2,2,25,2,Infra & Cloud,Occasionnel,3,8,39.62,74.71,90.0,88.89,49.4
1890,36,M,3886,Celibataire,Ressources Humaines,Ressources Humaines,1,10,10,1,2,2,2,4,4,2,Non,21,Non,0,2,2,1,Ressources Humaines,Frequent,0,8,61.57,74.71,100.0,10.0,57.44
1892,40,M,16823,Divorce(e),Consulting,Senior Manager,2,22,19,7,1,3,4,1,1,3,Non,11,Non,1,3,1,4,Infra & Cloud,Occasionnel,11,16,36.28,9.41,86.36,36.84,79.17
1893,26,F,2933,Marie(e),Consulting,Assistant de Direction,1,1,1,0,2,2,1,3,3,2,Oui,13,Non,1,3,1,2,Infra & Cloud,Occasionnel,1,0,38.86,50.0,100.0,0.0,45.83
1898,27,F,6500,Celibataire,Commercial,Cadre Commercial,0,9,8,7,1,4,2,3,2,2,Non,14,Non,0,5,2,2,Transformation Digitale,Occasionnel,0,7,49.61,34.12,88.89,87.5,69.94
1900,48,F,17174,Divorce(e),Consulting,Senior Manager,3,24,22,17,4,3,4,4,2,3,Non,11,Non,1,3,22,3,Transformation Digitale,Frequent,4,7,52.29,74.12,91.67,77.27,47.92
1903,44,M,5033,Marie(e),Consulting,Manager,2,10,2,0,2,4,2,1,4,3,Non,15,Non,1,5,1,4,Infra & Cloud,Occasionnel,2,2,45.02,41.18,20.0,0.0,79.17
1905,34,M,2307,Marie(e),Consulting,Assistant de Direction,1,5,5,2,4,1,1,1,2,3,Oui,23,Oui,1,2,16,4,Entrepreunariat,Aucun,3,0,56.94,40.0,100.0,40.0,53.27
1907,56,M,2587,Celibataire,Consulting,Consultant,1,5,4,2,1,3,1,4,4,3,Non,16,Oui,0,3,24,2,Infra & Cloud,Occasionnel,1,0,45.33,60.0,80.0,50.0,58.63
1908,36,M,5507,Marie(e),Commercial,Cadre Commercial,2,12,4,2,3,2,2,2,3,1,Non,16,Non,2,1,17,2,Marketing,Occasionnel,1,3,50.4,51.76,33.33,50.0,48.21
1909,41,F,4393,Marie(e),Commercial,Cadre Commercial,5,14,5,4,3,3,2,2,3,3,Non,21,Non,1,3,8,3,Marketing,Occasionnel,1,4,60.25,52.35,35.71,80.0,72.92
1911,42,M,13348,Marie(e),Consulting,Directeur Technique,9,18,13,7,3,3,3,1,2,4,Non,13,Non,1,3,6,3,Transformation Digitale,Occasionnel,5,7,48.16,34.12,72.22,53.85,83.04
1912,31,F,6583,Divorce(e),Commercial,Cadre Commercial,2,8,5,2,3,3,2,4,4,3,Oui,11,Non,1,2,10,2,Transformation Digitale,Occasionnel,1,4,40.49,82.35,62.5,40.0,46.13
1915,34,F,8103,Marie(e),Commercial,Cadre Commercial,3,9,4,2,4,2,2,4,3,2,Oui,12,Non,0,3,3,1,Transformation Digitale,Occasionnel,0,1,47.68,80.59,44.44,50.0,44.05
1916,31,F,3978,Divorce(e),Consulting,Consultant,8,4,2,2,1,4,1,3,2,2,Non,12,Non,1,0,4,3,Transformation Digitale,Occasionnel,2,2,36.12,31.18,50.0,100.0,68.15
1918,26,M,2544,Marie(e),Consulting,Consultant,0,8,7,7,3,4,1,4,1,3,Non,18,Non,1,3,6,3,Autre,Frequent,7,7,36.77,54.12,87.5,100.0,62.2
1922,45,M,5399,Celibataire,Consulting,Manager,4,12,4,2,2,3,2,3,3,3,Non,12,Non,0,3,1,4,Transformation Digitale,Frequent,0,3,42.99,51.76,33.33,50.0,66.67
1924,33,M,5487,Celibataire,Commercial,Cadre Commercial,1,10,10,4,2,3,2,3,2,2,Non,14,Non,0,2,10,4,Marketing,Occasionnel,0,9,47.85,45.29,100.0,40.0,62.8
1927,28,M,6834,Marie(e),Commercial,Cadre Commercial,1,7,7,7,3,2,2,4,3,3,Oui,12,Non,1,2,1,2,Infra & Cloud,Frequent,0,7,45.48,74.12,100.0,100.0,41.67
1928,29,M,1091,Celibataire,Commercial,Representant Commercial,1,1,1,0,3,4,1,1,4,3,Non,17,Oui,0,3,24,3,Entrepreunariat,Frequent,0,0,47.29,50.0,100.0,0.0,46.13
1929,39,F,5736,Marie(e),Commercial,Cadre Commercial,6,10,3,2,1,1,2,3,3,3,Non,19,Non,1,1,21,4,Infra & Cloud,Aucun,1,2,57.87,41.18,30.0,66.67,73.81
1931,27,M,2226,Marie(e),Consulting,Assistant de Direction,1,6,5,3,2,3,1,2,3,2,Non,11,Non,1,3,2,4,Entrepreunariat,Occasionnel,1,2,32.91,41.18,83.33,60.0,69.94
1932,34,M,5747,Marie(e),Consulting,Assistant de Direction,1,16,15,10,3,2,2,4,2,3,Oui,15,Non,0,3,22,4,Autre,Frequent,6,11,37.46,66.47,93.75,66.67,22.92
1933,28,F,9854,Celibataire,Commercial,Cadre Commercial,3,6,2,0,4,3,2,3,4,3,Oui,11,Oui,0,0,13,2,Marketing,Occasionnel,2,2,43.97,81.18,33.33,0.0,43.45
1934,47,M,5467,Marie(e),Consulting,Assistant de Direction,8,16,8,7,3,3,2,2,3,4,Non,18,Non,1,4,14,4,Entrepreunariat,Aucun,1,7,55.05,54.12,50.0,87.5,88.39
1935,56,F,5380,Marie(e),Commercial,Cadre Commercial,4,6,0,0,4,2,2,1,3,3,Non,16,Non,1,3,11,5,Marketing,Occasionnel,0,0,52.38,50.0,0.0,0.0,70.24
1936,39,M,5151,Marie(e),Consulting,Tech Lead,1,10,10,0,1,3,2,1,4,3,Non,25,Non,1,3,9,2,Transformation Digitale,Occasionnel,7,9,57.8,35.29,100.0,0.0,72.02
1937,38,F,2133,Divorce(e),Consulting,Assistant de Direction,1,20,20,11,4,2,2,2,3,3,Oui,16,Non,1,3,8,3,Transformation Digitale,Frequent,0,7,46.74,64.12,100.0,55.0,35.42
1938,58,F,17875,Marie(e),Commercial,Senior Manager,4,29,1,0,4,3,4,4,3,2,Oui,13,Non,1,2,21,3,Infra & Cloud,Occasionnel,0,0,67.02,80.0,3.45,0.0,27.98
1939,32,F,2432,Celibataire,Consulting,Assistant de Direction,3,8,4,1,1,4,1,3,1,3,Oui,14,Oui,0,2,5,2,Infra & Cloud,Frequent,0,3,42.54,21.76,50.0,25.0,38.1
1940,38,M,4771,Divorce(e),Consulting,Assistant de Direction,2,10,5,2,2,3,1,4,4,4,Non,19,Non,2,0,9,2,Infra & Cloud,Occasionnel,0,3,58.39,71.76,50.0,40.0,80.36
1941,49,M,19161,Marie(e),Consulting,Directeur Technique,3,28,5,4,2,3,5,4,4,3,Non,15,Non,0,3,2,1,Infra & Cloud,Frequent,4,3,65.17,71.76,17.86,80.0,65.77
1943,42,M,5087,Divorce(e),Commercial,Cadre Commercial,3,14,0,0,2,3,2,4,3,3,Oui,12,Non,2,4,12,4,Marketing,Occasionnel,0,0,42.44,60.0,0.0,0.0,44.35
1944,27,F,2863,Marie(e),Ressources Humaines,Ressources Humaines,1,1,1,0,1,2,1,2,1,3,Non,12,Oui,0,2,22,3,Ressources Humaines,Frequent,0,0,38.58,10.0,100.0,0.0,47.92
1945,35,M,5561,Marie(e),Commercial,Cadre Commercial,0,6,5,3,2,3,2,1,4,1,Non,16,Non,1,2,18,4,Transformation Digitale,Occasionnel,0,4,52.7,42.35,83.33,60.0,47.32
1947,28,M,2144,Celibataire,Consulting,Assistant de Direction,1,5,5,3,3,3,1,3,3,2,Non,14,Non,0,3,16,3,Transformation Digitale,Aucun,1,4,39.84,62.35,100.0,60.0,69.94
1948,31,M,3065,Divorce(e),Consulting,Assistant de Direction,1,4,4,2,3,3,1,1,4,4,Oui,13,Non,1,3,3,2,Transformation Digitale,Aucun,2,3,36.89,51.76,100.0,50.0,73.21
1949,36,M,2810,Marie(e),Consulting,Consultant,1,5,5,4,1,4,1,2,2,3,Non,22,Non,0,3,9,4,Infra & Cloud,Aucun,0,2,62.06,21.18,100.0,80.0,84.52
1950,34,M,9888,Celibataire,Commercial,Cadre Commercial,1,14,14,8,1,3,3,4,1,2,Non,21,Non,0,3,1,3,Marketing,Occasionnel,2,1,67.6,30.59,100.0,57.14,70.83
1951,34,M,8628,Divorce(e),Commercial,Cadre Commercial,1,9,8,7,4,3,3,3,3,2,Non,18,Non,1,2,13,4,Transformation Digitale,Occasionnel,1,1,60.54,70.59,88.89,87.5,60.12
1952,26,M,2867,Celibataire,Consulting,Consultant,0,8,7,7,3,3,1,1,4,2,Non,13,Non,0,6,1,3,Transformation Digitale,Occasionnel,7,6,25.54,53.53,87.5,100.0,70.83
1954,29,M,5373,Marie(e),Consulting,Manager,0,6,5,3,1,3,2,1,1,2,Non,12,Non,1,5,1,3,Infra & Cloud,Occasionnel,0,2,42.94,1.18,83.33,60.0,70.83
1955,32,F,6667,Divorce(e),Consulting,Manager,5,9,5,1,3,3,2,4,2,3,Non,18,Non,1,6,15,4,Transformation Digitale,Aucun,1,2,57.13,61.18,55.56,20.0,79.17
1956,31,M,5003,Marie(e),Consulting,Assistant de Direction,1,10,10,8,4,1,2,1,2,3,Non,21,Non,0,6,1,3,Infra & Cloud,Frequent,8,7,45.91,44.12,100.0,80.0,66.67
1960,28,M,2367,Divorce(e),Consulting,Consultant,5,6,4,1,3,2,1,4,1,2,Non,12,Oui,1,2,17,3,Entrepreunariat,Occasionnel,0,3,37.72,51.76,66.67,25.0,56.55
1961,38,M,2858,Celibataire,Commercial,Representant Commercial,4,20,1,0,1,2,1,1,1,2,Non,14,Non,0,3,1,3,Infra & Cloud,Occasionnel,0,0,43.28,0.0,5.0,0.0,70.83
1962,35,F,5204,Marie(e),Commercial,Cadre Commercial,1,10,10,8,3,3,2,4,4,3,Oui,11,Non,0,2,7,4,Infra & Cloud,Occasionnel,0,9,40.29,85.29,100.0,80.0,48.81
1965,27,M,4105,Celibataire,Commercial,Cadre Commercial,1,7,7,7,4,3,2,4,1,3,Non,14,Non,0,5,9,3,Marketing,Occasionnel,0,7,45.45,64.12,100.0,100.0,72.02
1966,32,M,9679,Celibataire,Consulting,Tech Lead,8,8,1,0,4,2,2,4,2,3,Non,24,Non,0,1,5,4,Infra & Cloud,Occasionnel,0,0,78.71,70.0,12.5,0.0,75.6
1967,31,M,5617,Marie(e),Commercial,Cadre Commercial,1,10,10,7,1,3,2,4,3,3,Oui,11,Oui,0,4,26,4,Marketing,Frequent,0,8,41.01,54.71,100.0,70.0,19.35
1968,53,M,10448,Celibataire,Commercial,Cadre Commercial,6,15,2,2,1,3,3,1,2,2,Oui,13,Oui,0,2,24,4,Infra & Cloud,Occasionnel,2,2,49.72,11.18,13.33,100.0,25.3
1969,54,F,2897,Marie(e),Consulting,Assistant de Direction,3,9,4,3,1,3,2,3,3,2,Non,11,Non,2,6,9,2,Infra & Cloud,Occasionnel,2,3,31.88,41.76,44.44,75.0,63.69
1970,33,M,5968,Divorce(e),Consulting,Manager,1,9,9,7,4,3,2,3,3,3,Non,20,Non,3,2,7,2,Infra & Cloud,Frequent,2,8,58.43,74.71,100.0,77.78,61.31
1971,43,M,7510,Marie(e),Consulting,Manager,1,10,10,9,1,3,3,3,2,3,Non,17,Non,1,1,11,3,Infra & Cloud,Occasionnel,0,9,58.44,35.29,100.0,90.0,70.24
1972,38,M,2991,Marie(e),Ressources Humaines,Ressources Humaines,0,7,6,2,4,3,1,2,2,3,Oui,11,Non,1,2,1,4,Autre,Frequent,1,2,34.24,51.18,85.71,33.33,41.67
1973,55,M,19636,Marie(e),Ressources Humaines,Senior Manager,4,35,10,9,3,4,5,2,1,3,Oui,18,Non,1,0,26,4,Ressources Humaines,Occasionnel,1,4,79.67,32.35,28.57,90.0,31.85
1974,31,F,1129,Divorce(e),Consulting,Consultant,1,1,1,0,4,1,1,4,3,3,Oui,11,Non,3,4,2,1,Transformation Digitale,Occasionnel,0,0,33.21,80.0,100.0,0.0,53.27
1975,39,M,13341,Celibataire,Commercial,Cadre Commercial,0,21,20,8,2,3,4,1,1,3,Non,12,Non,0,3,15,4,Marketing,Occasionnel,11,10,32.59,15.88,95.24,40.0,66.67
1976,42,M,4332,Celibataire,Consulting,Assistant de Direction,1,20,20,9,4,2,2,3,4,3,Non,12,Non,0,2,23,2,Infra & Cloud,Aucun,3,7,34.53,84.12,100.0,45.0,72.02
1979,31,F,11031,Marie(e),Consulting,Directeur Technique,4,13,11,7,3,3,3,3,3,4,Non,20,Non,1,2,10,3,Transformation Digitale,Aucun,4,8,62.83,64.71,84.62,63.64,91.96
1980,54,F,4440,Celibataire,Consulting,Tech Lead,6,9,5,2,3,3,2,1,4,3,Oui,19,Non,0,3,10,3,Transformation Digitale,Occasionnel,1,4,55.62,52.35,55.56,40.0,46.13
